temperature,humidity,wind_speed,pm25,pm10,no2,so2,co,o3,main_pollutant,aqi
34.2,32.9,10.28,20.3,37.1,15.6,3.2,0.74,36.8,PM10,33.6
16.4,69.9,0.2,218.2,403.8,141.6,51.4,0.54,46.1,PM2.5,377.3
38.1,40.0,6.7,19.4,42.5,13.9,2.7,0.66,58.0,O3,57.0
29.6,85.5,10.18,16.8,41.5,11.9,8.1,0.25,27.4,PM10,32.0
27.0,41.7,6.43,22.7,57.3,29.0,4.9,0.28,91.0,O3,96.2
25.3,50.4,3.86,61.3,103.7,34.5,17.2,0.88,19.4,PM10,96.8
27.0,77.2,16.32,3.1,21.9,13.6,4.4,0.31,48.5,O3,49.3
21.4,60.3,8.63,25.3,48.6,14.3,4.0,0.34,42.7,PM10,53.1
25.3,38.6,3.6,117.4,210.3,23.7,13.2,1.04,58.8,PM2.5,290.3
30.8,66.4,6.78,30.6,51.3,5.9,8.0,0.28,44.3,PM10,63.3
11.7,65.8,4.1,50.9,88.1,14.6,18.4,0.38,11.9,PM10,87.4
14.6,54.0,8.25,116.7,236.0,12.4,6.7,0.62,60.4,PM2.5,285.2
7.8,69.4,2.82,125.0,224.4,31.8,15.1,0.75,6.2,PM2.5,311.2
21.9,80.9,14.87,3.2,13.9,7.2,3.7,0.65,2.0,CO,29.0
41.0,38.5,10.68,33.8,88.2,33.4,5.3,0.31,59.8,PM10,90.0
34.6,66.0,7.99,27.6,68.7,18.6,5.4,0.66,86.4,O3,90.0
20.0,58.2,9.78,40.5,83.2,8.7,7.7,0.58,47.3,PM10,82.6
21.3,32.9,3.83,56.4,102.5,8.9,8.1,0.52,19.5,PM10,102.7
27.1,56.7,4.82,63.3,101.0,15.8,3.9,0.42,59.5,PM2.5,108.1
39.2,35.1,3.88,169.2,281.9,22.4,8.8,0.49,57.9,PM2.5,350.1
27.1,70.6,19.06,3.0,17.2,9.3,3.6,0.46,47.1,O3,53.8
15.7,68.4,1.7,86.4,161.7,39.4,8.5,1.31,9.3,PM2.5,191.5
10.1,67.4,2.65,122.3,175.3,39.0,13.2,0.6,38.9,PM2.5,303.9
16.3,70.6,4.56,25.3,49.2,27.4,6.6,0.42,41.7,PM10,46.8
30.2,43.4,10.55,42.3,80.7,10.5,2.8,0.88,30.2,PM10,76.0
39.8,45.5,5.5,30.8,51.8,7.7,4.6,1.17,89.1,O3,90.7
21.5,57.8,8.07,40.1,51.3,16.6,5.5,0.74,44.5,PM2.5,69.1
13.5,75.6,1.32,59.5,123.9,20.5,24.9,1.93,62.0,PM10,107.2
27.5,72.6,14.95,4.2,10.4,5.5,6.8,0.31,22.4,O3,17.9
41.4,22.6,5.46,56.9,88.6,25.2,3.7,0.69,90.7,PM2.5,95.4
17.0,62.0,5.57,15.9,31.7,24.4,16.5,0.59,36.5,O3,34.2
35.4,47.7,6.4,43.3,53.8,11.1,6.0,0.39,62.3,PM2.5,73.3
18.8,69.9,2.24,319.6,551.0,18.8,8.3,0.96,77.6,PM10,470.0
28.5,72.2,11.07,3.0,18.1,7.0,9.0,0.32,53.8,O3,55.8
40.7,42.3,6.17,21.8,10.9,16.3,6.4,0.21,61.0,O3,67.2
24.0,77.7,1.18,58.4,118.3,125.2,12.6,5.29,48.9,NO2,140.1
12.2,64.0,4.76,55.4,112.6,17.0,9.2,0.62,49.8,PM10,109.3
41.2,53.6,9.46,31.4,83.2,24.1,5.3,0.34,53.5,PM10,92.0
24.4,51.1,6.78,16.7,26.5,46.8,5.1,0.54,16.4,NO2,56.6
40.2,15.9,3.48,24.9,47.7,20.0,4.8,0.25,44.6,PM10,44.6
28.1,64.0,14.83,7.1,17.9,13.0,2.1,0.34,45.4,O3,48.9
31.8,82.7,11.2,5.3,32.8,11.5,6.7,0.54,39.4,O3,39.2
31.9,65.7,7.91,28.3,69.3,19.5,3.2,0.38,44.1,PM10,73.9
23.4,23.2,6.74,13.3,27.7,9.1,7.8,0.38,57.8,O3,55.6
23.0,68.7,14.46,19.5,34.4,7.3,9.2,0.44,53.1,O3,55.5
30.5,82.0,12.44,6.3,35.3,10.9,2.8,0.25,14.5,PM10,33.6
27.8,33.2,7.38,11.8,9.7,22.8,10.2,0.73,53.2,O3,53.8
34.2,46.2,11.26,17.1,33.4,9.6,4.2,0.47,91.6,O3,91.2
36.0,44.5,10.05,5.9,22.4,8.6,5.2,0.37,54.6,O3,59.9
12.3,63.2,3.83,101.4,177.6,21.0,8.0,1.19,14.1,PM2.5,237.0
29.9,51.0,12.98,16.6,12.7,5.6,5.0,0.41,106.0,O3,103.1
24.2,47.8,8.36,7.8,5.0,11.9,2.5,0.77,49.8,O3,45.5
19.2,71.7,7.37,35.6,66.5,12.6,4.6,0.4,36.5,PM10,67.7
24.9,87.3,12.84,4.5,21.8,8.0,6.4,0.32,61.8,O3,58.3
41.8,25.2,10.5,16.3,33.2,24.2,2.4,0.31,52.6,O3,54.3
13.1,41.5,2.36,57.0,89.7,15.2,7.6,1.31,19.8,PM2.5,91.0
24.8,32.5,11.13,16.0,27.9,14.2,3.6,0.27,43.2,O3,42.2
12.0,69.8,1.53,295.2,457.2,64.6,27.0,1.72,58.1,PM2.5,415.0
9.9,82.9,4.46,64.5,93.9,13.9,10.1,0.62,61.3,PM2.5,112.6
32.7,76.5,12.61,10.4,21.8,8.4,6.6,0.41,48.5,O3,44.0
24.0,81.5,9.14,32.4,57.6,10.7,5.5,0.73,17.3,PM10,56.8
12.7,54.7,4.94,80.0,156.7,14.9,4.7,0.32,24.9,PM2.5,167.7
33.2,99.2,19.44,7.3,25.8,8.6,3.3,0.29,47.4,O3,45.6
43.4,40.0,9.56,65.0,120.6,7.4,5.2,0.38,49.3,PM2.5,115.9
12.2,76.9,3.96,36.8,66.2,14.9,6.0,0.88,45.9,PM10,61.1
10.5,59.6,4.08,16.9,25.2,22.6,6.3,0.58,65.0,O3,61.2
26.8,76.0,8.77,13.6,27.0,9.9,7.2,0.61,79.2,O3,76.9
15.9,61.9,4.41,46.9,76.3,6.3,3.7,0.69,32.1,PM2.5,74.4
22.2,48.8,8.31,17.4,40.7,8.1,5.2,0.32,17.9,PM10,41.8
19.8,52.3,11.63,22.4,49.3,15.9,3.2,0.51,63.8,O3,69.5
25.2,34.6,5.9,54.6,85.3,6.6,4.9,0.4,29.6,PM2.5,89.6
16.6,68.7,3.9,169.0,337.3,57.9,4.7,0.52,2.0,PM2.5,344.3
24.5,42.5,4.19,51.7,115.4,18.7,6.6,1.07,78.7,PM10,114.8
32.0,46.2,10.4,11.4,10.5,9.9,11.0,0.25,33.0,O3,30.7
32.9,48.2,11.4,8.4,24.7,6.3,4.0,0.26,77.4,O3,77.0
12.7,32.9,5.79,125.9,167.4,6.9,2.2,0.62,20.2,PM2.5,312.6
8.6,60.7,3.9,42.1,74.3,31.8,5.6,0.57,2.0,PM10,76.2
29.1,74.1,13.16,5.1,25.7,11.5,2.8,0.37,30.4,O3,27.2
38.8,30.7,9.83,21.0,44.4,7.7,4.4,0.35,2.0,PM10,47.8
14.2,67.4,1.95,101.1,187.1,9.8,3.2,0.47,2.0,PM2.5,235.1
28.8,81.5,19.16,4.7,15.8,7.7,4.4,0.33,66.7,O3,67.6
14.3,62.0,4.31,48.8,69.1,16.4,4.1,0.34,23.9,PM2.5,86.5
28.2,91.4,15.2,11.7,28.7,10.5,2.6,0.48,50.4,PM10,30.1
40.3,28.9,7.74,28.0,53.7,8.8,3.8,0.31,82.7,O3,83.1
23.0,52.6,8.45,87.3,141.2,27.3,2.7,0.31,75.6,PM2.5,190.3
23.9,45.5,7.8,22.8,38.2,23.3,4.6,0.25,71.3,O3,73.6
38.6,28.0,8.8,83.8,144.5,14.8,2.5,0.28,86.7,PM2.5,173.7
44.6,53.3,3.89,7.6,29.6,18.1,13.6,0.83,38.7,CO,37.6
41.4,34.2,6.18,68.0,93.7,21.3,3.8,0.42,27.4,PM2.5,129.2
17.3,43.2,1.31,129.6,208.9,104.3,9.8,0.59,2.0,PM2.5,318.9
32.6,52.6,6.67,4.0,23.6,13.1,2.3,0.23,58.1,O3,59.9
12.6,67.7,5.36,189.5,248.3,22.5,5.1,0.63,55.9,PM2.5,359.5
22.6,69.3,0.98,150.9,247.6,20.0,9.4,0.85,45.2,PM2.5,321.6
34.2,58.5,7.25,35.6,53.9,15.0,5.8,0.38,61.8,O3,63.4
36.7,20.2,9.17,11.8,29.8,8.8,9.2,0.52,103.8,O3,95.0
25.9,62.0,16.17,5.9,21.1,6.7,3.4,0.41,57.6,O3,57.2
16.8,42.1,2.08,54.5,124.1,24.6,14.5,3.23,24.1,PM10,119.9
44.0,36.6,10.16,9.1,19.5,11.2,5.1,0.35,17.4,PM10,16.8
19.2,48.4,7.44,16.2,43.0,11.7,8.4,1.08,69.6,O3,68.5
27.7,52.2,9.07,45.3,89.7,15.3,5.6,0.55,43.2,PM10,93.9
37.0,48.6,7.91,55.3,91.7,21.3,6.1,0.34,73.3,PM2.5,87.9
35.1,45.6,6.73,25.4,49.7,9.5,12.3,1.17,9.8,CO,57.3
39.8,39.8,7.39,13.1,29.7,8.2,10.8,0.31,79.0,O3,71.0
26.4,63.7,11.74,54.6,113.2,6.9,3.3,0.3,44.1,PM10,113.8
7.1,73.8,2.46,211.1,376.5,19.0,14.1,0.47,2.0,PM2.5,369.1
26.1,59.1,4.41,190.9,285.6,19.9,4.2,0.87,15.6,PM2.5,354.9
26.7,70.8,13.09,4.5,11.0,5.8,6.0,0.49,24.2,CO,26.5
38.8,17.1,5.32,51.8,118.5,22.1,6.2,0.56,41.7,PM10,103.0
18.9,78.5,3.14,59.4,107.9,18.7,5.4,0.53,6.8,PM10,100.2
36.0,49.3,5.72,4.4,20.9,19.4,6.0,0.59,53.0,O3,53.1
38.7,47.2,10.59,33.3,63.2,19.0,3.7,0.52,78.4,O3,74.4
14.1,64.4,5.93,284.1,574.7,10.0,3.6,0.68,44.6,PM10,479.7
30.3,65.4,13.17,11.5,19.2,10.6,3.3,0.23,42.0,O3,44.9
31.0,37.8,9.63,30.9,69.2,7.5,3.3,0.38,69.0,PM10,65.9
26.3,68.5,12.7,12.8,29.8,17.0,12.9,0.41,114.6,O3,120.8
27.6,76.8,14.24,4.7,8.2,12.9,2.8,0.32,52.2,O3,49.5
11.5,65.8,7.08,36.8,86.1,11.7,6.8,0.5,2.0,PM10,84.4
39.0,69.4,6.61,56.8,106.0,9.8,8.5,0.41,62.8,PM10,105.5
16.5,50.1,3.25,33.0,54.6,17.6,19.9,0.31,38.0,PM10,50.8
24.1,86.2,12.26,7.0,12.8,7.4,2.9,0.34,5.6,CO,18.1
23.4,43.8,13.12,34.4,56.8,10.8,3.7,0.33,57.6,O3,54.2
21.7,75.2,13.0,3.0,5.0,7.5,4.2,0.49,28.7,O3,29.0
5.4,63.9,0.49,182.4,329.7,69.7,24.1,1.99,46.4,PM2.5,347.6
34.2,64.2,4.46,16.3,20.8,13.5,9.0,0.8,54.6,O3,48.2
29.5,74.6,15.95,5.2,14.8,13.9,2.3,0.46,48.5,O3,48.6
32.7,23.3,11.3,20.3,39.1,21.5,12.4,0.21,79.2,O3,77.6
20.5,30.2,2.61,93.5,155.1,27.8,4.5,0.32,24.9,PM2.5,211.1
16.7,49.9,8.06,51.7,118.8,13.7,7.2,0.29,4.2,PM10,108.3
29.9,86.4,11.16,9.9,27.7,17.6,11.0,0.3,49.7,O3,52.8
30.5,63.2,8.17,13.1,33.1,7.9,5.2,1.14,11.3,CO,51.1
13.2,83.1,4.94,87.3,77.4,19.5,4.6,0.76,8.5,PM2.5,193.3
12.3,73.7,6.18,18.3,38.6,17.0,10.0,1.25,57.1,CO,66.5
41.4,37.2,5.57,85.5,122.3,10.1,4.7,0.63,50.5,PM2.5,177.8
31.5,48.1,5.66,17.3,31.4,15.6,20.0,0.83,60.0,O3,55.6
28.3,77.6,19.21,5.9,37.5,7.4,2.4,0.36,2.0,PM10,34.5
23.5,87.4,14.55,3.4,18.6,7.4,4.1,0.31,60.4,O3,60.9
11.0,70.0,6.32,76.9,128.7,33.9,21.7,0.27,6.3,PM2.5,156.0
39.3,48.0,6.28,57.6,90.7,12.4,6.8,0.67,47.0,PM2.5,93.2
15.7,84.4,3.24,108.0,172.9,37.3,25.4,0.42,57.5,PM2.5,262.8
16.5,58.1,4.44,52.8,102.7,11.5,11.4,0.26,39.4,PM10,105.5
21.8,46.2,8.29,59.5,78.3,10.2,12.6,0.71,37.7,PM2.5,103.8
8.3,57.2,4.74,67.7,114.7,13.4,17.0,0.62,28.0,PM2.5,127.0
34.3,33.6,2.16,126.6,264.4,23.7,6.8,0.93,70.7,PM2.5,310.3
4.0,47.1,4.02,18.7,45.0,36.2,5.4,0.46,17.0,NO2,42.6
23.5,53.0,3.64,46.7,91.9,9.6,10.8,0.61,47.4,PM10,89.1
27.8,82.9,16.09,6.1,21.0,13.0,7.0,0.27,15.0,PM10,16.8
16.3,75.8,6.05,71.9,128.3,20.2,6.8,0.98,12.1,PM2.5,140.1
42.0,34.6,8.25,42.3,69.2,7.4,2.9,1.28,45.3,PM2.5,71.0
26.6,90.5,13.16,22.2,47.0,11.0,3.5,0.31,12.6,PM10,50.1
26.6,29.2,9.08,20.7,35.9,15.5,5.3,0.58,53.7,O3,52.2
10.1,70.8,0.2,129.6,210.5,45.0,14.3,2.18,50.2,PM2.5,313.1
18.4,42.9,8.99,35.0,98.4,15.7,6.1,0.33,44.6,PM10,99.5
28.7,58.7,8.27,18.2,45.5,16.3,4.0,0.58,64.1,O3,62.5
23.0,51.3,4.83,48.5,75.8,20.1,9.4,0.48,63.3,PM2.5,80.7
30.0,73.1,7.1,4.2,26.9,20.7,5.8,0.5,43.9,O3,50.3
27.1,73.6,22.9,5.0,10.1,6.8,2.5,0.23,36.9,O3,36.8
46.9,51.3,11.41,4.1,25.4,11.5,5.0,0.49,101.6,O3,102.3
24.1,49.4,15.03,12.1,31.7,7.5,3.6,0.38,12.3,PM10,33.1
34.8,38.1,9.67,25.8,53.4,10.4,3.0,0.76,64.7,O3,66.8
27.4,84.3,10.78,10.3,36.1,9.7,5.6,0.27,53.4,O3,54.4
47.0,42.3,11.2,16.0,45.3,11.0,2.7,0.43,44.9,PM10,47.7
22.1,81.8,23.53,8.4,20.6,10.8,2.6,0.5,72.7,O3,74.7
20.3,52.5,5.23,29.4,28.5,7.6,10.6,1.43,72.7,O3,74.0
16.6,51.6,2.85,55.6,113.3,41.8,8.3,0.3,57.3,PM10,116.2
23.6,51.8,12.76,15.3,23.3,14.3,8.8,0.3,50.2,PM2.5,22.5
35.2,23.3,3.9,54.6,116.8,28.4,20.3,1.24,50.4,PM10,113.2
26.8,37.4,5.0,20.1,44.7,10.4,13.3,0.28,51.0,O3,50.0
37.2,45.2,16.45,38.7,58.5,6.7,3.6,0.23,102.1,O3,99.0
35.9,27.8,11.11,46.3,61.2,12.9,3.7,0.39,62.4,PM2.5,75.9
25.9,45.4,6.21,86.7,139.6,30.3,2.5,0.6,41.1,PM2.5,184.6
9.3,67.8,3.04,95.5,183.1,6.5,6.5,0.33,2.0,PM2.5,217.0
30.3,61.9,10.26,46.2,85.3,6.0,4.4,0.63,38.9,PM10,85.9
36.8,66.8,10.67,24.6,43.7,11.1,4.0,0.23,49.0,O3,50.3
35.3,30.7,12.1,42.6,122.2,9.8,4.4,0.35,65.6,PM10,114.4
35.7,43.6,8.73,23.2,50.9,36.6,4.0,0.51,93.6,O3,93.7
23.4,88.7,13.84,8.1,17.9,9.8,7.2,0.38,61.2,O3,58.1
38.9,36.4,6.91,27.7,54.4,35.9,17.0,0.43,43.6,PM10,52.6
18.6,79.6,4.24,113.4,146.7,21.7,9.4,0.59,25.7,PM2.5,273.7
14.7,65.5,6.48,63.7,115.0,12.3,3.1,0.6,12.4,PM10,105.6
15.0,70.1,4.58,217.5,346.9,30.0,3.0,0.49,55.8,PM2.5,367.4
20.3,61.3,9.03,35.9,65.6,12.8,10.0,0.41,74.1,O3,78.5
23.4,46.6,3.63,83.4,153.8,30.5,9.8,0.97,54.2,PM2.5,182.7
34.3,39.1,14.14,11.4,19.2,13.7,3.7,0.4,58.2,O3,51.3
28.2,77.0,10.56,7.7,27.1,10.5,2.7,0.48,22.8,PM10,28.1
37.9,69.5,5.43,47.7,93.8,14.1,10.1,0.48,46.2,PM10,89.3
32.3,76.3,14.43,6.6,15.7,15.3,3.8,0.27,64.5,O3,62.4
21.5,49.8,0.89,196.0,319.8,43.8,8.4,2.04,36.4,PM2.5,357.9
21.8,43.0,9.09,9.0,21.0,11.3,5.1,0.48,29.4,O3,27.2
32.4,64.3,5.03,108.2,142.7,18.6,4.0,1.1,41.6,PM2.5,263.6
20.8,43.1,2.23,114.7,175.7,17.9,3.7,1.21,54.6,PM2.5,292.3
9.3,65.5,5.56,21.4,47.0,40.4,10.7,0.57,33.0,PM10,41.7
28.4,48.2,8.43,54.1,103.2,7.4,14.2,0.34,7.4,PM10,105.9
20.6,80.5,7.5,87.8,135.1,21.4,10.9,0.74,27.8,PM2.5,194.6
25.8,100.0,6.56,36.6,60.3,9.0,2.5,0.52,57.5,PM2.5,60.3
34.3,85.4,14.51,9.8,30.0,10.7,7.3,0.4,31.0,O3,27.7
31.5,78.2,14.95,5.3,9.0,7.6,2.7,0.36,28.9,O3,21.0
8.4,74.2,1.15,47.2,74.9,31.8,11.4,0.56,59.2,PM2.5,80.2
23.5,55.4,8.23,42.6,80.1,9.4,2.8,0.36,100.8,PM10,80.7
20.7,61.0,3.85,25.0,60.1,32.9,6.2,0.57,60.7,O3,61.1
27.2,94.3,16.18,3.0,19.0,10.9,4.1,0.27,40.7,O3,43.6
17.4,48.3,2.13,198.9,362.5,15.3,9.1,0.88,39.3,PM2.5,362.7
38.4,55.7,9.7,13.7,53.8,8.3,9.2,0.43,101.2,O3,101.2
46.7,37.2,5.07,19.9,39.1,42.8,3.9,0.7,31.1,NO2,56.2
36.2,14.4,10.12,21.0,53.1,26.7,3.4,0.22,78.2,O3,78.6
17.2,63.4,1.02,201.4,311.7,65.4,3.3,0.71,63.0,PM2.5,363.0
18.5,66.3,1.1,75.7,156.3,23.1,2.5,1.61,48.1,PM2.5,156.4
35.3,56.2,6.61,76.1,120.4,12.4,12.9,0.37,30.7,PM2.5,152.9
30.1,44.5,12.01,21.6,47.7,6.8,4.0,0.38,61.6,O3,55.3
28.2,41.4,8.64,49.8,54.8,27.9,3.6,0.71,91.9,O3,95.5
12.6,69.1,7.11,10.9,17.0,21.5,5.4,0.25,40.8,O3,44.4
45.6,24.1,5.44,35.1,77.8,8.2,2.3,0.88,63.8,PM10,77.3
14.8,63.9,0.58,247.4,324.3,64.8,6.3,1.45,74.3,PM2.5,402.8
15.8,56.5,1.98,134.9,214.0,14.6,11.7,0.48,29.1,PM2.5,309.6
28.9,87.7,20.3,5.4,23.6,6.4,4.6,0.42,30.4,O3,30.4
30.1,70.9,15.83,9.7,20.3,6.2,2.5,0.32,67.3,O3,72.4
9.5,75.7,2.36,59.6,102.5,11.6,13.0,0.68,14.5,PM10,100.7
14.4,55.4,4.74,137.2,308.4,19.4,4.3,0.41,2.0,PM2.5,311.8
7.3,66.5,3.09,96.6,165.9,52.1,9.7,1.15,14.8,PM2.5,220.7
20.9,37.0,9.69,52.3,106.2,17.6,4.2,0.26,36.7,PM10,107.8
12.0,61.2,5.96,37.4,79.5,16.2,6.6,0.51,62.7,PM10,74.8
15.3,48.2,3.61,193.6,214.0,33.9,13.1,1.4,12.7,PM2.5,361.2
9.5,61.7,1.01,350.3,569.0,22.7,14.5,0.92,55.2,PM10,486.1
19.4,51.3,14.36,37.9,60.8,7.6,4.6,0.68,43.1,PM2.5,68.1
26.3,31.2,4.0,32.7,68.2,27.5,6.8,0.69,9.3,PM10,61.3
35.8,63.1,8.57,17.2,16.1,17.8,4.9,0.39,30.1,O3,34.8
16.0,59.1,5.33,60.0,93.6,34.4,4.2,0.52,56.5,PM10,94.1
14.8,85.3,5.43,76.7,118.0,29.5,2.8,0.58,20.2,PM2.5,153.4
28.2,74.5,17.52,3.3,5.0,15.3,12.2,0.37,34.2,O3,32.9
41.9,43.9,2.84,84.9,172.4,12.9,3.8,0.36,53.0,PM2.5,181.5
13.9,52.9,7.17,30.8,62.3,9.4,2.9,0.38,54.2,PM10,64.5
24.3,81.2,11.72,7.9,16.9,7.8,5.9,0.49,34.4,O3,35.0
23.4,54.2,6.36,58.4,105.1,11.0,6.0,0.54,43.1,PM10,104.1
31.0,46.8,8.75,43.5,83.6,6.4,3.4,0.62,56.1,PM10,74.2
42.4,46.2,12.28,11.0,14.1,23.8,3.0,0.62,24.9,CO,28.7
9.3,71.5,6.46,130.9,235.4,22.8,11.9,0.31,46.9,PM2.5,309.4
31.8,72.3,20.11,12.0,18.2,5.8,3.5,0.36,44.8,O3,35.3
39.4,49.8,8.74,23.4,58.1,17.3,5.1,0.41,104.2,O3,108.8
24.5,53.3,8.36,18.0,43.3,13.4,2.6,0.43,51.2,O3,49.8
41.1,21.7,6.6,22.3,34.5,49.9,5.9,0.81,72.1,O3,70.3
21.0,64.6,0.71,305.7,508.8,34.0,43.9,0.3,42.1,PM10,446.5
22.8,91.3,15.71,3.9,17.8,7.5,4.3,0.39,2.0,CO,14.8
14.8,77.8,2.44,39.0,69.6,32.0,3.2,0.75,27.9,PM10,64.7
15.5,38.7,9.66,16.5,40.6,9.2,4.3,0.4,29.3,PM10,43.6
41.5,58.8,6.82,30.8,39.9,15.2,14.2,0.46,50.2,PM10,42.5
38.0,48.0,7.92,65.3,145.1,20.4,4.0,0.87,60.4,PM10,128.1
13.6,83.8,6.12,43.5,79.0,30.8,10.1,0.26,13.7,PM10,82.3
35.7,38.2,6.3,35.4,86.1,20.5,2.7,0.53,52.6,PM10,90.1
23.7,55.8,6.55,59.3,95.9,7.1,5.1,0.87,46.3,PM2.5,90.8
23.6,44.0,6.24,57.7,110.0,10.7,8.6,0.59,58.2,PM10,110.2
18.4,73.5,4.84,82.6,158.2,14.3,10.0,0.83,42.1,PM2.5,174.6
16.3,71.6,3.96,42.6,90.4,25.3,2.7,0.78,39.0,PM10,94.5
22.1,57.1,12.17,35.6,41.9,7.4,3.7,0.57,72.6,O3,76.6
25.4,50.8,10.28,22.7,34.7,13.9,5.0,0.43,60.7,O3,61.0
16.1,50.4,1.81,54.6,128.8,33.6,19.8,1.54,18.7,PM10,121.1
40.1,33.3,6.1,15.8,39.8,26.3,7.0,0.29,54.1,O3,56.5
41.5,45.1,2.66,43.8,93.5,13.9,20.6,1.4,17.5,PM10,98.5
24.0,37.3,5.98,37.6,52.6,5.2,10.8,0.78,75.7,O3,77.3
15.1,71.4,0.49,235.2,365.6,23.0,36.9,1.2,24.4,PM2.5,386.9
15.3,59.2,4.26,68.5,145.8,18.4,2.9,0.46,11.4,PM10,128.9
28.3,41.7,13.01,12.8,31.8,11.6,3.3,0.29,36.0,O3,34.1
12.5,71.8,1.7,106.1,191.1,28.1,17.3,0.56,47.3,PM2.5,252.6
39.5,53.6,3.64,118.3,237.2,9.3,10.2,0.83,66.2,PM2.5,305.6
39.5,18.2,7.41,64.7,138.2,23.7,12.4,0.29,29.0,PM10,127.5
39.4,35.7,6.68,25.5,51.1,17.8,3.0,0.37,25.9,PM10,60.3
39.7,54.5,11.78,20.7,44.2,5.6,3.8,0.39,97.0,O3,101.8
28.5,37.0,2.35,45.2,94.0,18.0,17.2,1.21,29.7,PM10,92.4
13.5,68.1,4.61,139.0,227.6,13.0,33.0,0.42,21.3,PM2.5,315.9
26.9,79.2,12.26,3.0,22.3,5.6,4.2,0.28,60.4,O3,60.5
23.4,50.4,3.29,40.3,64.7,32.3,8.6,0.61,12.6,PM2.5,66.8
22.8,42.0,9.72,51.9,99.3,21.0,3.1,0.42,24.0,PM10,100.8
11.5,69.7,4.57,43.7,75.0,8.7,5.0,0.38,5.9,PM10,89.5
14.8,80.1,4.58,183.4,247.8,32.8,16.4,0.64,59.8,PM2.5,352.3
13.0,77.8,3.71,124.5,241.4,39.4,5.5,1.02,33.7,PM2.5,302.6
33.1,29.8,7.52,17.5,43.4,9.0,4.6,0.3,53.8,O3,52.9
34.7,46.1,9.8,12.0,40.3,10.7,8.0,0.4,36.4,PM10,40.3
22.9,73.7,11.72,9.0,32.1,13.2,3.3,0.37,104.7,O3,105.9
20.1,58.9,5.29,197.3,250.1,33.0,10.9,0.59,20.5,PM2.5,357.9
14.5,74.8,5.02,271.2,494.6,23.6,8.7,0.61,2.0,PM10,442.5
40.5,41.5,3.12,44.1,76.7,25.1,4.2,0.67,50.3,PM10,75.0
27.5,72.1,14.5,9.5,28.3,12.1,3.3,0.24,34.0,O3,26.5
11.2,82.1,3.57,75.7,182.9,17.0,10.2,0.6,23.3,PM10,152.9
24.5,92.3,19.13,26.2,48.0,13.2,2.3,0.36,66.0,O3,69.4
12.9,67.3,5.79,142.7,253.9,17.7,4.2,0.42,75.0,PM2.5,316.3
21.2,44.7,9.6,74.0,139.9,10.9,4.9,0.54,77.6,PM2.5,147.5
20.6,45.8,5.49,92.6,122.1,17.2,3.6,0.35,2.0,PM2.5,200.9
17.5,53.6,8.15,90.5,123.6,19.6,9.3,0.83,37.5,PM10,109.6
16.2,70.3,4.1,126.4,165.0,12.0,3.4,0.8,40.2,PM2.5,301.9
38.1,46.5,10.81,27.4,66.5,11.0,3.2,0.29,58.8,PM10,67.9
12.5,74.7,5.7,27.0,47.4,26.7,3.9,0.76,37.6,PM10,45.0
20.4,87.9,16.01,13.2,27.2,10.3,2.7,0.22,70.0,O3,68.6
17.8,68.1,6.18,38.1,61.7,20.2,2.6,1.52,33.3,CO,73.2
27.3,77.9,16.08,6.0,23.2,15.2,3.4,0.71,26.0,CO,31.2
24.2,44.1,8.14,50.7,81.2,14.6,6.6,0.52,45.1,PM2.5,89.7
34.9,61.0,4.47,61.3,105.3,10.4,15.7,1.01,2.0,PM10,110.7
19.8,73.2,5.5,142.4,257.1,6.7,2.8,0.47,65.5,PM2.5,320.5
26.7,76.8,19.38,11.5,34.8,6.1,3.0,0.25,34.9,O3,40.0
39.7,59.9,7.11,71.9,136.7,5.2,2.9,0.45,85.1,PM2.5,139.0
31.2,96.4,16.49,8.9,21.3,8.4,3.4,0.37,53.0,O3,53.6
16.3,67.3,1.75,28.5,67.9,29.3,10.3,0.29,32.1,PM10,69.8
13.7,69.0,3.18,285.1,329.1,46.6,5.8,0.71,47.8,PM2.5,414.9
18.5,50.0,9.97,49.0,91.2,11.3,8.5,0.35,56.7,PM10,94.5
18.1,60.5,6.62,149.3,295.1,11.1,12.3,1.02,20.0,PM2.5,319.4
26.0,58.8,7.76,15.3,16.9,7.2,2.1,0.26,38.2,O3,41.8
19.0,53.5,8.53,31.6,80.3,23.4,6.7,0.45,38.4,PM10,87.0
28.1,47.5,9.29,17.8,41.5,22.9,11.7,0.35,65.0,O3,63.9
32.1,85.6,9.33,21.5,48.2,15.0,6.3,0.41,42.4,PM10,44.5
34.0,83.1,14.93,6.8,9.1,30.7,3.6,0.44,35.3,NO2,43.2
22.5,41.2,8.14,68.6,126.5,12.4,3.8,0.59,100.7,PM2.5,129.2
16.6,61.7,3.94,130.2,213.5,12.5,5.5,0.82,18.9,PM2.5,309.3
42.0,65.9,8.78,42.9,58.8,23.4,8.0,0.42,61.4,PM2.5,69.3
24.4,72.3,19.49,11.3,48.5,13.8,7.5,0.43,65.0,O3,66.8
42.8,48.1,12.36,29.5,71.1,12.5,2.5,0.27,67.3,PM10,71.4
33.9,54.8,6.72,5.6,12.1,6.4,2.5,0.53,22.9,CO,27.5
37.5,54.0,16.58,3.5,11.2,14.7,3.9,0.36,95.3,O3,97.2
32.2,73.0,15.46,13.0,39.6,11.9,2.5,0.43,71.8,O3,70.2
